"brewery_name","brewery_id","beers","beers_id","n_beers","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"Long Trail Brewing Co.",94,"[""Double Bag"",""Blackbeary Wheat"",""Harvest"",""Pale Ale"",""Hefeweizen"",""Double IPA (Brewmaster Series)"",""Long Trail Ale"",""Belgian White"",""IPA"",""Jay Peak Tram Ale"",""Hibernator"",""Triple Bag"",""Imperial Porter (Brewmaster Series)"",""Winter White (Brewmaster Series)"",""Hit The Trail Ale"",""Coffee Stout (Brewmaster Series)"",""Pollenator"",""Centennial Red (Brewmaster Series)""]","[""273"",""3636"",""272"",""55960"",""30099"",""48780"",""3128"",""41182"",""270"",""2747"",""271"",""45202"",""51679"",""54085"",""7481"",""47454"",""900"",""63343""]",18,3.81528296466533,3.62798046538351,3.73211720769894,3.65656420568802,3.71373168629704,3481
"Long Valley Pub & Brewery",587,"[""Best Bitter"",""Oktoberfest"",""Chocolate Stout"",""American Pale Ale"",""Long Valley Nut Brown Ale"",""Harvest Ale"",""Lazy Jake Porter"",""German Valley Amber"",""English Pale Ale"",""Celebration""]","[""17821"",""45089"",""42264"",""47295"",""17867"",""33824"",""8583"",""8579"",""55106"",""55105""]",10,3.89423076923077,3.59615384615385,3.67307692307692,3.65384615384615,3.75961538461538,52
"Longwood Brewpub & Restaurant",781,"[""Irish Red Ale"",""Russian Imperial Stout"",""India Pale Ale"",""Alt"",""Winter Weizenbock"",""Barley Wine"",""Framboise"",""Czech Pilsner"",""Extra Special Bitter"",""Oatmeal Stout""]","[""27504"",""32696"",""21447"",""43351"",""27500"",""21446"",""38058"",""38057"",""27503"",""27505""]",10,4,3.64285714285714,4,3.92857142857143,3.73809523809524,21
"Lord Nelson Brewery Hotel",1542,"[""Nelsons Blood"",""Quayle Ale"",""Three Sheets"",""Victory Bitter"",""Trafalgar Pale Ale"",""Old Admiral""]","[""8154"",""8156"",""8251"",""8253"",""8252"",""8155""]",6,3.42567567567568,3.21621621621622,3.48648648648649,3.33783783783784,3.4527027027027,74
"Los Gatos Brewing Company",1729,"[""Cask Conditioned Porter"",""Doppelbock"",""Oktoberfest"",""Golden Ale"",""Classic Pale Ale"",""Pilsner"",""Hefeweizen""]","[""41113"",""40944"",""25458"",""25429"",""63660"",""25430"",""25457""]",7,3.55882352941176,3.41176470588235,3.70588235294118,3.55882352941176,3.35294117647059,17
"Lost Coast Brewery and Cafe",256,"[""Great White"",""Lost Coast Wheat"",""Indica India Pale Ale"",""Lost Coast Pale Ale"",""Alleycat Amber"",""Downtown Brown"",""Winterbraun"",""8 Ball Stout"",""Tangerine Wheat"",""Raspberry Brown"",""20th Anniversary"",""Fogcutter Barleywine (Oak Aged)"",""Imperial Pilsner"",""Lost Coast Scotch Ale"",""Oktoberfest"",""Fogcutter Barleywine"",""Cherry Lager"",""Double Trouble IPA"",""Maibock"",""Chocolate Porter"",""Strawberry Wheat"",""Apricot Wheat"",""Imperial Stout""]","[""1669"",""10876"",""1670"",""5279"",""4923"",""717"",""2147"",""5045"",""31931"",""8673"",""62978"",""57450"",""37537"",""36837"",""33775"",""6696"",""37283"",""38391"",""68648"",""22545"",""37281"",""10877"",""14524""]",23,3.74553014553015,3.62723492723493,3.72702702702703,3.64261954261954,3.68004158004158,2405
"Lost Duck Brewpub",8689,"[""Apricot Wheat"",""American Wheat"",""Pale Ale"",""Oatmeal Stout"",""Pintail Pale Ale""]","[""36820"",""29594"",""29612"",""29595"",""36156""]",5,2.7,3.1,3.5,3.1,2.8,5
"Lost Falls Brewing Company",9805,"[""Rye"",""IPA"",""Pale Ale"",""Nut Brown"",""Porter""]","[""38300"",""38322"",""38307"",""53369"",""26789""]",5,3.41666666666667,3.5,3.33333333333333,2.91666666666667,3.75,6
"Löwenbräu AG",95,"[""Löwenbräu Original"",""Löwenbräu Urtyp"",""Löwenbräu Premium Dark"",""Löwenbräu Triumphator"",""Löwen Weisse"",""Löwenbräu Alkoholfrei"",""Löwenbräu Premium Pils"",""Löwenbräu Oktoberfestbier""]","[""280"",""33038"",""281"",""6584"",""9860"",""14246"",""28584"",""6222""]",8,3.70921985815603,3.22517730496454,3.43085106382979,3.49202127659574,3.50443262411348,564
"Lucky Labrador Brewing Company",1313,"[""Black Lab Stout"",""Dog Day IPA (India Pale Ale)"",""Super Dog"",""Stumptown Porter"",""Old Yeller"",""Pavlov's Russian Imperial Stout (Port Barrel Aged)"",""Super Duper Dog"",""Pavlov's Russian Imperial Stout""]","[""6209"",""6216"",""16565"",""6215"",""21737"",""68334"",""36082"",""40914""]",8,4.04285714285714,3.96428571428571,4.02857142857143,3.93571428571429,4.09285714285714,70
"Lumberyard Brewing Company",23675,"[""Belgian Trippel"",""Red Ale"",""Big Rapid Imperial Red Ale"",""Flagstaff IPA"",""Hefeweizen"",""Gold"",""Imperial Porter""]","[""66542"",""63189"",""65301"",""64189"",""71719"",""73881"",""72139""]",7,3.78048780487805,3.70731707317073,3.92682926829268,3.79268292682927,3.70731707317073,41
"Lunar Brewing",3768,"[""Neil Armstrong Ale"",""Amber Lager"",""Total Eclipse"",""Lunar Rauchbier"",""Red Moon Rye-sin'"",""Harvest Moon"",""Raspberry Cream Ale"",""Harvest Ale"",""Xmas In The Caribbean"",""Moondance IPA"",""Moon Over Brabant"",""Oktoberfest"",""Belgian IPA""]","[""27114"",""35966"",""17265"",""62205"",""24475"",""25769"",""24299"",""53663"",""27870"",""17245"",""16673"",""27043"",""75556""]",13,3.96103896103896,3.83766233766234,3.85714285714286,3.7987012987013,3.9025974025974,77
"M&#283;&#357;anský Pivovar Havlí&#269;k&#367;v Brod, A.S.",168,"[""Lion Pale Double Bock"",""Lev Black Lion"",""Rebel"",""Havlicek"",""Lev Lion Lager"",""Rebel Garnet""]","[""17767"",""9395"",""655"",""28586"",""9380"",""597""]",6,3.5111821086262,3.25079872204473,3.52875399361022,3.36102236421725,3.31309904153355,313
"Mac and Jack's Brewery",858,"[""African Amber"",""Serengeti Wheat"",""Two Tun IPA"",""Cascadian Dark Ale"",""Black Cat Porter"",""Hefeweizen""]","[""3589"",""37314"",""18443"",""63476"",""3783"",""4475""]",6,3.90753424657534,3.66780821917808,3.86986301369863,3.75,3.87671232876712,146
"Mac's Brewery",626,"[""Mac's Gold"",""Malt Mac Winter Ale"",""Black Mac"",""Mac's Hop Rocker Pilsener"",""Great White"",""Mac's Copperhop Pale Ale"",""Sassy Red""]","[""23520"",""9638"",""4588"",""35827"",""36029"",""15751"",""23210""]",7,3.545,3.49,3.585,3.465,3.49,100
"Mad Anthony Brewing Company",1162,"[""Big Daddy Brown Ale"",""Auburn Lager"",""Ol Woody Pale Ale"",""Summer Wheat"",""Mad Anthony Oktoberfest"",""Snow Plowed Winter Ale"",""Blueberry Wheat"",""Bourbon Barrel Aged Porter"",""Ruby Raspberry Wheat Ale"",""Old Fort Porter"",""Oatmeal Stout"",""Mad Anthony IPA"",""Harry Baals Irish Stout"",""Gabby Blonde Lager"",""Mad Anthony Bavarian Black Lager"",""Anniversary Ale"",""E.S.B."",""XXX Pale Ale"",""Java Porter"",""Double Stout"",""RyePA"",""Sofa King IPA""]","[""3324"",""5241"",""5202"",""10391"",""13897"",""11320"",""61512"",""47122"",""5242"",""11318"",""42890"",""23031"",""11319"",""5240"",""13898"",""42892"",""77188"",""18840"",""42891"",""71859"",""71860"",""11334""]",22,3.60555555555556,3.51111111111111,3.64259259259259,3.4537037037037,3.49444444444444,270
"Mad Boar Restaurant & Brewery",7225,"[""Pigtail Ale"",""India Pale Ale"",""Raspberry Wheat"",""Hefe Weizen"",""Golden Pilsner"",""Oktoberfest"",""Scottish Ale""]","[""13551"",""13506"",""13553"",""25292"",""13552"",""20377"",""13550""]",7,3.39473684210526,3.13157894736842,3.34210526315789,3.31578947368421,3.18421052631579,19
"Mad Fox Brewing Company",23201,"[""Porter"",""Stir About Oatmeal Stout"",""Eat A Peach"",""Punkinator"",""Kölsch"",""Slobberknocker"",""Alt Beer"",""Two Hemispheres Wet-Hop IPA"",""Irish Dry Stout"",""Broad Street IPA"",""E.S.B."",""Diabolik"",""80 Shilling"",""Fennec Ale"",""Strawberry Blonde"",""Wee Heavy"",""Festivus Winter Warmer"",""American Pale Ale"",""Molotov Hoptail Double IPA"",""Orange Whip IPA"",""India Ink"",""Saison"",""Snap IPA"",""English Summer Ale"",""Irish Red Ale""]","[""60054"",""63048"",""72741"",""62297"",""60051"",""66774"",""60440"",""74043"",""66485"",""68045"",""61691"",""61205"",""60073"",""64236"",""71429"",""60358"",""64090"",""60053"",""61189"",""63190"",""65537"",""60052"",""62670"",""61690"",""67193""]",25,3.94708994708995,3.76190476190476,3.8968253968254,3.92063492063492,3.86243386243386,189
"Mad River Brewing Company",266,"[""Jamaica Red Ale"",""Steelhead Scotch Porter"",""Steelhead Double India Pale Ale"",""Double Dread Imperial Red Ale"",""Jamaica Sunset India Pale Ale"",""Serious Madness"",""Steelhead Extra Pale Ale"",""Mad Belgian"",""Rye Pale Ale"",""John Barleycorn - Bourbon Barrel Aged"",""John Barleycorn Barleywine Ale"",""Steelhead Extra Stout"",""21st Anniversary Rorschach Two Double Brown Ale"",""Le Peche""]","[""735"",""734"",""29078"",""50262"",""829"",""48143"",""824"",""51729"",""71208"",""63512"",""20500"",""1443"",""63869"",""60861""]",14,3.84338272866633,3.75855901890649,3.82779764946346,3.80045988758304,3.84184977005621,1957
"Madhouse Brewing Company",22513,"[""American Wheat"",""Pastime Pale Ale"",""Hopburst IPA"",""Honey Pilsner"",""Iowa Grown IPA"",""Coffee Stout""]","[""57968"",""57429"",""69000"",""71263"",""64428"",""66728""]",6,3.53676470588235,3.58823529411765,3.72794117647059,3.53676470588235,3.46323529411765,68
"Madison Brewing Co.",2426,"[""Buck's Honey Wheat"",""Hefe Weizen"",""Maple Porter"",""Olde 76 Strong Ale"",""Crowtown Ale"",""Nut Brown Ale"",""Willoughby's Scottish Ale"",""Octoberfest"",""Suckerpond Blonde"",""Belgian White""]","[""22225"",""31745"",""41183"",""6641"",""28655"",""51421"",""22224"",""6642"",""22226"",""44585""]",10,3.64,3.47,3.63,3.59,3.58,50
"Madison River Brewing Company",11972,"[""Hop Juice Double IPA"",""Irresistible Amber Ale"",""Copper John Scotch Ale"",""Hopper Pale Ale"",""Salmon Fly Honey Rye""]","[""64364"",""25164"",""25165"",""25163"",""25162""]",5,3.58208955223881,3.41044776119403,3.75373134328358,3.57462686567164,3.52985074626866,67
"Magic Hat Brewing Company",96,"[""#9"",""Batch 370"",""60 Winks"",""Howl"",""Roxy Rolles"",""Lucky Kat"",""Fat Angel"",""Wacko"",""Odd Notion (Summer 08)"",""Single Chair Ale"",""Hocus Pocus"",""Saint Goötz (Batch 371)"",""Circus Boy"",""Odd Notion (Fall 2009)"",""Humble Patience"",""Hocus Pocus (with  Lemon & Ginger)"",""Odd Notion (Winter 09)"",""Odd Notion (Winter 08)"",""Jinx"",""Blind Faith"",""Hex"",""Batch 375"",""Heart Of Darkness"",""Odd Notion (Winter 07)"",""Hi.P.A."",""Odd Notion Big 100 IPA"",""Vinyl"",""Nailbiter"",""Batch 373"",""Batch 622"",""The Summer Mystery Beer (Summer Variety Show '07)"",""Kerouac (Beet Beer)"",""Ravell"",""Batch 376"",""Summer Draft Odd Notion 2008"",""Batch 369"",""Batch 374"",""Odd Notion (Spring 08)"",""Imperial IPA (Wonder Beer Series)"",""Mardi Gras"",""Odd Notion (Summer 2010)"",""Odd Notion 08 American Sour Ale (Summer Seasonal)"",""Feast Of Fools"",""Participation Lager"",""Thumbsucker"",""Mother Lager"",""Odd Notion (Spring '09)"",""Braggot"",""Odd Notion (Summer 09)"",""Odd Notion (Summer 2010) Ginger Golden Ale"",""Bob's 1st Ale"",""The Autumn Mystery Beer (Autumn Variety Show '07)"",""Anti Oxidant Acid Ale"",""Demo"",""Batch 372"",""Odd Notion (Fall 2010) Green Apple Wit"",""Chaotic Chemistry"",""Envy"",""Belgian Wit"",""Matty Oconnor's Irish Stout"",""Odd Notion (Spring 2010)"",""Encore"",""Odd Notion (Winter '10)"",""Participation""]","[""299"",""23611"",""34967"",""52704"",""33200"",""40999"",""295"",""48190"",""42159"",""2374"",""292"",""24859"",""28536"",""51573"",""1387"",""5007"",""52787"",""45387"",""296"",""298"",""60620"",""32069"",""297"",""39029"",""9873"",""55117"",""54540"",""6868"",""27592"",""7472"",""36821"",""16956"",""286"",""33333"",""43538"",""20094"",""30138"",""40684"",""36591"",""2375"",""60137"",""46210"",""284"",""44215"",""8944"",""12743"",""47451"",""6591"",""49307"",""57515"",""294"",""38092"",""21712"",""65265"",""26642"",""60627"",""7740"",""12306"",""36770"",""3130"",""55534"",""61703"",""62980"",""7154""]",64,3.63129537205082,3.525805353902,3.6665721415608,3.53034255898367,3.54985254083485,8816
"Magnolia Pub & Brewery",463,"[""Proving Ground IPA"",""Weather Report Wheat"",""Paint It Black"",""Dunkelweizen"",""Tweezer Trippel"",""Warrior IPA"",""Promised Land Imperial IPA"",""Weekapaug Gruit"",""Billy's Sunday Best Bitter"",""Stout Of Circumstance"",""Cole Porter"",""Winter Warmer"",""Barking Pumpkin"",""Big Cypress Brown"",""Oysterhead Stout"",""Summit IPA"",""Magnolia Old Thunderpussy Barleywine"",""Spud Boy IPA"",""Spooky Tooth Stout"",""Dark Star Mild"",""Rosebud"",""Saison De Lily"",""Prescription Pale"",""Blue Bell Bitter"",""Sara's Ruby Mild"",""Kalifornia Kolsch""]","[""15217"",""17589"",""75753"",""51378"",""17500"",""26278"",""19892"",""3911"",""58344"",""17591"",""15556"",""21029"",""76524"",""17502"",""22739"",""31841"",""14719"",""15555"",""21028"",""57318"",""63578"",""22214"",""4573"",""4647"",""4572"",""17590""]",26,3.80882352941176,3.65336134453782,3.73319327731092,3.7563025210084,3.74159663865546,238
"Magnotta Brewery",1296,"[""West Coast IPA"",""True North Lager"",""True North Strong Ale"",""True North Cream Ale"",""True North Copper Altbier"",""True North India Pale Ale"",""Wunder Weisse""]","[""48976"",""9934"",""9935"",""9932"",""5078"",""3485"",""10367""]",7,3.68220338983051,3.47033898305085,3.61864406779661,3.48305084745763,3.59745762711864,118
"Mahrs-Bräu",428,"[""Mahr's Festtags Weisse"",""Mahr's Bock-Bier"",""Der Weisse Bock"",""Jubelfestbier"",""Mahr's Pilsner"",""Mahr's Christmas Bock"",""Mahr's Weisse"",""Mahr's Saphir Weiss"",""Mahr's Ungespundet-hefetrüb"",""Mahr's Leicht"",""Mahr's Hell""]","[""30079"",""2413"",""1307"",""20881"",""2410"",""14899"",""2411"",""54458"",""2412"",""17011"",""13016""]",11,3.88506493506494,3.75649350649351,3.77987012987013,3.77337662337662,3.80649350649351,770
"Main Street Beer Company / Williamsville Brewery",1904,"[""Dergy's Honey Blonde Ale"",""Sweet Stout"",""Dergy's Black & Tan"",""Dergy's Amber Ale"",""Amber Ale""]","[""5169"",""8849"",""6970"",""13403"",""6932""]",5,3.10714285714286,3.14285714285714,3.35714285714286,2.89285714285714,3.05357142857143,28
"Main Street Brewery  / Turoni's Pizza",639,"[""Blue Eyed Moose IPA"",""Light Lager"",""Thunderbolt Red Ale"",""Scottish Ale"",""Rudolph's Revenge"",""Honey Blond Ale"",""Ol' 23 Stout""]","[""22792"",""1805"",""22796"",""76949"",""47235"",""22794"",""1806""]",7,4.06,3.78,4.02,3.86,3.86,25
"Main Street Brewery & Lamppost Pizza",2510,"[""Hop Daddy IPA"",""Bishops Tippel Trippel"",""Black Pearl Stout"",""Marzen"",""Sweet Georgia Brown"",""Scottish Ale""]","[""10425"",""20631"",""6235"",""47626"",""10494"",""21922""]",6,3.82758620689655,3.77586206896552,3.79310344827586,3.74137931034483,3.87931034482759,29
"Malt Shovel Brewery",494,"[""James Squire 150 Lashes"",""James Squire Porter"",""James Squire The Chancer Golden Ale"",""Mad Brewers Orchard Ale"",""James Squire Original Pilsener"",""James Squire Australian Strong Ale / Best Ale"",""Hop Thief Ale"",""James Squire Rum Rebellion Porter"",""Mad Brewers Noir Stout"",""TEN20 Commemorative Ale"",""James Squire India Pale Ale"",""James Squire Colonial Wheat Beer"",""James Squire Amber Ale"",""James Squire Malt Runner"",""Mad Brewers Raspberry Wheat Beer"",""James Squire Sundown Lager"",""Mad Brewers Scribbly Gum Lager"",""New Norcia Abbey Ale"",""James Squire Pepperberry Winter Ale""]","[""72251"",""2078"",""20910"",""55876"",""2798"",""10581"",""29153"",""32092"",""61682"",""48898"",""1485"",""6975"",""1861"",""58395"",""42096"",""46041"",""66360"",""40607"",""43615""]",19,3.61450381679389,3.48473282442748,3.64980916030534,3.42461832061069,3.5162213740458,524
"Mammoth Brewing Company",4051,"[""Double Nut Brown"",""Epic IPA"",""Golden Trout Ale"",""IPA 395"",""Floating Rock Hefeweizen"",""2010 Bluesapalooza"",""Hair Of The Bear"",""High Country Pilsner (\\\""Golden Trout Pilsner\\\"")"",""Real McCoy Amber Ale"",""Charley Wine"",""Blonde Bock (Bluesapalooza 2011)"",""Devil's Post Pale Ale"",""Paranoid Pale Ale""]","[""19357"",""40891"",""41819"",""40865"",""41750"",""61367"",""44240"",""41762"",""38940"",""26135"",""65711"",""71007"",""19657""]",13,3.62341772151899,3.62341772151899,3.79746835443038,3.59335443037975,3.5743670886076,316
"Manayunk Brewery and Restaurant",695,"[""American Pale Ale"",""India Pale Ale"",""Alt"",""Schuylkill Punch"",""Belgian Wheat"",""Hop Phanatic"",""Blueberry Wheat"",""Helles Belles"",""Krook's Mill"",""Dreamin' Double IPA"",""Rye Of The Tiger"",""Festbier"",""Hop Harvest"",""Philadelphia Porter"",""Kellerbier"",""Manayunk Lager"",""Peach Wheat"",""Saison"",""Yunkin' Punkin'"",""Bohemian Blonde"",""Black Eye PA""]","[""3971"",""5111"",""12925"",""2226"",""23688"",""53667"",""10625"",""69055"",""6832"",""18764"",""61175"",""5437"",""27031"",""6834"",""3147"",""6831"",""43975"",""11446"",""62720"",""5438"",""54490""]",21,3.60924369747899,3.55042016806723,3.62605042016807,3.57142857142857,3.53781512605042,119
"Manchester Brewing, LLC",18540,"[""John Thomas Red"",""The Devil's Rooster"",""Emperor Norton's Peppermint Stout"",""Conspiracy Theory"",""Alt Ctrl Delete"",""Over Regulated Ale"",""Koncord Kombat Ale"",""Naughty Nancy's Nut Brown Ale"",""Studly Monk"",""Imperial Blonde"",""Emperor Norton's Cinnamon Stout""]","[""49806"",""47915"",""54318"",""49676"",""49484"",""55020"",""46359"",""53385"",""49385"",""46938"",""54119""]",11,3.61206896551724,3.58333333333333,3.74137931034483,3.55459770114943,3.58333333333333,174
"Manhattan Beach Brewing Co.",1014,"[""Rat Beach Red Ale"",""Bohemian Pilsner"",""India Pale Ale"",""Blonde"",""Chocolate Porter""]","[""41347"",""44911"",""41342"",""41344"",""41343""]",5,3.46153846153846,3.26923076923077,3.57692307692308,3.23076923076923,3.15384615384615,13
"Manzanita Brewing Company",23640,"[""Pumpkin Ale"",""Chaotic"",""Gillespie Brown"",""Rustic Horizon Red Ale"",""Pivotal Porter (Barrel Aged)"",""Pale Ale"",""Riverwalk Blonde"",""IPA""]","[""64097"",""70471"",""61821"",""61816"",""67855"",""61817"",""61815"",""61818""]",8,3.33333333333333,3.40123456790123,3.68518518518519,3.5,3.32716049382716,81
"Marble Brewery",16963,"[""Wildflower Wheat"",""Marble IPA"",""Oatmeal Stout"",""Simcoe Pale Ale"",""Amber Ale"",""Brown Ale"",""Imperial Porter"",""Double White Ale"",""Winter Warmer"",""Imperial Red Ale"",""Framboise"",""Pumpkin"",""Marble Reserve Ale"",""Double IPA"",""Sephira"",""Bourbon Barrel Imperial Stout"",""Barleywine"",""Red Ale""]","[""55424"",""43181"",""54954"",""57477"",""61187"",""61677"",""57361"",""54334"",""55022"",""62409"",""72604"",""62803"",""54264"",""55021"",""69257"",""75895"",""61678"",""55179""]",18,4.07510729613734,4.02360515021459,4.09656652360515,3.95708154506438,4.06008583690987,233
"Marin Brewing Company",812,"[""Point Reyes Porter"",""Mt. Tam Pale Ale"",""San Quentin Breakout Stout"",""Raspberry Trail Ale"",""Hoppy Holidaze"",""Old Dipsea Barleywine Style Ale"",""Marin India Pale Ale"",""White Knuckle Double IPA"",""ESB"",""Stinson Beach Peach"",""Bluebeery Flavored Ale"",""Albion Amber"",""Dirty Blonde"",""Grand Funk"",""Left End Pale Ale"",""Bourbon Barrel Aged Old Dipsea Barleywine"",""Marin Tripel Dipsea Belgian Style Ale"",""Marin Star Brew-Triple Wheat Ale"",""Harvest Ale"",""Bourbon Barrel-Aged Old Dipsea With Brett"",""Brass Knuckle"",""Tiburon Blonde"",""St. Brendan's Irish Red Ale"",""Hefe Doppelweizen"",""Altar Boy"",""Quad"",""Marin Hefe Weiss""]","[""4452"",""2913"",""2520"",""6113"",""7389"",""2912"",""2519"",""2749"",""12577"",""3966"",""3356"",""6837"",""52831"",""45980"",""34477"",""46013"",""7495"",""2838"",""7069"",""58684"",""57267"",""12576"",""16699"",""6836"",""71453"",""32431"",""7965""]",27,3.85771276595745,3.8563829787234,3.89804964539007,3.78235815602837,3.84441489361702,1128
"Maritime Pacific Brewing Company",364,"[""Maritime Pacific Jolly Roger Christmas Ale"",""Nightwatch Dark Amber Ale"",""Portage Bay Pilsener"",""Flagship Red Alt Ale"",""Salmon Bay ESB (Jane's Bitter)"",""Islander Pale Ale"",""Oatmeal Pale Ale"",""Imperial Pale Ale"",""Honey Blonde"",""Decompression Ale"",""Harvest Ale"",""Bosun's Black Porter"",""Claim Jumper Original Red Ale"",""Old Seattle Lager"",""Clipper Gold Hefeweizen"",""Oktoberfest"",""Dog & Pony Double Dry-hopped Imperial IPA"",""Dry Hopped Imperial Pale Ale"",""Islander Pale Ale Dry-Hopped""]","[""2865"",""955"",""958"",""950"",""952"",""953"",""70861"",""957"",""13052"",""68764"",""26740"",""956"",""6224"",""10140"",""951"",""21004"",""21498"",""21862"",""954""]",19,3.809375,3.6546875,3.815625,3.78125,3.7625,320
