"beer_name","beer_id","brewery_name","brewery_id","beer_style","beer_abv","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews","beer_tag"
"Millstream Schild Brau Amber",336,"Millstream Brewing Company",107,"Vienna Lager",4.9,3.71491228070175,3.44298245614035,3.57456140350877,3.53508771929825,3.57017543859649,114,"Lager"
"Millstream Schokolade Bock",7904,"Millstream Brewing Company",107,"Bock",5.7,3.97647058823529,3.77647058823529,3.78823529411765,3.7,3.92941176470588,85,"Other"
"Millstream Sun \""Ryes\"" Helles Doppelbock",68124,"Millstream Brewing Company",107,"Doppelbock",7.9,3.57142857142857,3.71428571428571,3.57142857142857,3.71428571428571,3.71428571428571,7,"Other"
"Millstream Weizenbock",75120,"Millstream Brewing Company",107,"Weizenbock",8.5,4.1,4.2,3.8,4.4,4.4,5,"Other"
"Millstream Wheat Lager",7863,"Millstream Brewing Company",107,"American Pale Lager",4.2,3.73958333333333,3.34375,3.1875,3.4375,3.375,48,"Lager"
"Millstream Windmill Wheat",38809,"Millstream Brewing Company",107,"American Pale Wheat Ale",4.5,3.36764705882353,3.08823529411765,3.36764705882353,3.16176470588235,3.05882352941176,34,"Wheat Beer"
"Milltown Mild",8605,"Victory Brewing Company",345,"English Dark Mild Ale",3.3,4.47368421052632,3.73684210526316,4.28947368421053,4.02631578947368,3.94736842105263,19,"Other"
"Milly's Bo's Scotch Ale",3427,"Milly's Tavern",1285,"Scotch Ale / Wee Heavy",9.5,3.58333333333333,3.625,3.625,3.625,3.58333333333333,12,"Other"
"Milly's Gen. John Stark Dark Porter",8602,"Milly's Tavern",1285,"American Porter",5.4,3.83333333333333,3.75,3.83333333333333,3.91666666666667,3.83333333333333,6,"Porter"
"Milly's Hoplicious",48871,"Milly's Tavern",1285,"American Pale Ale (APA)",6.3,4.0625,4.0625,3.8125,3.6875,4.0625,8,"Pale Ale"
"Milly's Hopnoxius",25590,"Milly's Tavern",1285,"American Double / Imperial IPA",9.5,4.16666666666667,4.375,4.08333333333333,4.125,4.125,12,"IPA"
"Milly's Imperial Death March Stout",28172,"Milly's Tavern",1285,"Russian Imperial Stout",8.8,4.1875,4.125,4.375,4.125,4.125,8,"Stout"
"Milly's Manch-Vegas IPA",3426,"Milly's Tavern",1285,"American IPA",5.4,3.72727272727273,3.72727272727273,3.77272727272727,3.68181818181818,3.81818181818182,11,"IPA"
"Milly's Oatmeal Stout",3697,"Milly's Tavern",1285,"Oatmeal Stout",4.9,4.11111111111111,4.05555555555556,4.22222222222222,4.05555555555556,4.16666666666667,9,"Stout"
"Milly's Tasha's Red Tail Ale",8600,"Milly's Tavern",1285,"American Amber / Red Ale",4.8,3.9,3.4,3.5,3.6,3.6,5,"Other"
"Milwaukee's Best Ice",1484,"Miller Brewing Co.",105,"American Adjunct Lager",5.9,2.60285714285714,2.1,2.59714285714286,2.40285714285714,2.26857142857143,175,"Lager"
"Milwaukee's Best Light",2768,"Miller Brewing Co.",105,"Light Lager",4.2,2.62913907284768,1.88079470198676,2.15562913907285,2.16556291390728,2.08278145695364,151,"Lager"
"Milwaukee's Best Premium",1286,"Miller Brewing Co.",105,"American Adjunct Lager",4.5,2.34533898305085,1.83474576271186,2.14194915254237,2.0656779661017,1.97245762711864,236,"Lager"
"Milwaukee Premium Brewing Company Classic Ice",32756,"City Brewing Company, LLC",782,"American Adjunct Lager",6,2.36363636363636,2.27272727272727,3.04545454545455,2.63636363636364,2.36363636363636,11,"Lager"
"Milwaukee Premium Brewing Company Classic Lager",24580,"City Brewing Company, LLC",782,"American Adjunct Lager",NA,2.3,2.05,2.35,2.1,2.05,10,"Lager"
"Milwaukee Premium Brewing Company Classic Light",25013,"City Brewing Company, LLC",782,"Light Lager",NA,2.28571428571429,2.07142857142857,2.57142857142857,2.42857142857143,2.42857142857143,7,"Lager"
"Milwaukee Special Reserve",9497,"Melanie Brewing Company",1422,"American Adjunct Lager",4.6,2.4,1.9,2.4,1.9,1.5,5,"Lager"
"Milwaukee Special Reserve Ice",9184,"Melanie Brewing Company",1422,"American Adjunct Lager",NA,2.33333333333333,1.875,2.45833333333333,2.375,1.91666666666667,12,"Lager"
"Milwaukee Special Reserve Light",8561,"Melanie Brewing Company",1422,"Light Lager",NA,2.75,2.07142857142857,2.5,2.53571428571429,2.35714285714286,14,"Lager"
"Minaret ESB",69529,"Cigar City Brewing",17981,"Extra Special / Strong Bitter (ESB)",5,3.81818181818182,3.70454545454545,3.95454545454545,3.81818181818182,3.81818181818182,22,"Other"
"Mind Left Body",67170,"Cambridge Brewing Company",14,"American IPA",5.3,4.16666666666667,4.08333333333333,4,3.91666666666667,3.91666666666667,6,"IPA"
"Mindblock Maibock",36111,"Union Barrel Works",15793,"Maibock / Helles Bock",9,4.1,3.9,3.85,4.2,4.3,10,"Other"
"Miner's IPA",20520,"The Library",7458,"American IPA",NA,3.875,3.75,3.5,3.875,4.0625,8,"IPA"
"Miner's Light",29671,"Choc Beer Co. / Pete's Place",4707,"Light Lager",NA,3.20833333333333,2.91666666666667,3,2.91666666666667,3.16666666666667,12,"Lager"
"Miner Mishap",40226,"Choc Beer Co. / Pete's Place",4707,"Schwarzbier",5.3,3.54117647058824,3.47647058823529,3.71176470588235,3.47058823529412,3.49411764705882,85,"Other"
"Minerial King IPA",30031,"Sequoia Brewing Company",9914,"American IPA",7.5,4.5,4.4,4.1,4.1,4.3,5,"IPA"
"Minhas 1845 Pilsner",41747,"Minhas Craft Brewery",435,"German Pilsener",5.5,2.85294117647059,2.79411764705882,3.35294117647059,3,2.82352941176471,17,"Pilsner"
"Minhas Light",62154,"Minhas Craft Brewery",435,"Light Lager",4,2.1,1.2,1.9,1.6,1.7,5,"Lager"
"Minhas Swiss Style Amber",45972,"Minhas Craft Brewery",435,"American Amber / Red Ale",NA,2.78571428571429,2.76190476190476,2.92857142857143,2.78571428571429,2.5952380952381,21,"Other"
"Minnesota's Brew Northern Lager",37898,"Melanie Brewing Company",1422,"American Adjunct Lager",NA,2.25,2.08333333333333,2.66666666666667,2.5,1.83333333333333,6,"Lager"
"Minnesota Mild",11707,"Minneapolis Town Hall Brewery",1177,"English Dark Mild Ale",3.8,3.85714285714286,3.21428571428571,3.64285714285714,3.21428571428571,3.07142857142857,7,"Other"
"Minor Dementia Bourbon Barrel Imperial Stout",41602,"Blue & Gray Brewing Co.",2519,"American Double / Imperial Stout",13,3.62,3.68,3.76,3.66,3.78,25,"Stout"
"Minx",61492,"Goose Island Beer Co.",1549,"Belgian IPA",8,4.16666666666667,4.16666666666667,4.16666666666667,4.19047619047619,4.23809523809524,21,"IPA"
"Mirabella (Plum Lambic)",18309,"Bethlehem Brew Works",1636,"Lambic - Fruit",6,4.5,4.35714285714286,4.14285714285714,4.28571428571429,4.28571428571429,7,"Other"
"Miracle Off 28th Street",55788,"Schmohz Brewing Company",10629,"Old Ale",9.2,3.6,3.7,3.8,3.7,3.4,5,"Other"
"Mirror Mirror",49472,"Deschutes Brewery",63,"English Barleywine",11,4.09649122807018,4.12280701754386,4.11779448621554,4.15413533834586,4.2468671679198,399,"Other"
"Mirror Pond Pale Ale",195,"Deschutes Brewery",63,"American Pale Ale (APA)",5,4.09752547307132,3.79694323144105,3.88136826783115,3.80494905385735,3.94541484716157,687,"Pale Ale"
"Mischief",53134,"The Bruery",16866,"Belgian Strong Pale Ale",8.5,4.03412462908012,4.0459940652819,4.09643916913947,3.98219584569733,4.0459940652819,337,"Belgian"
"Mischief #1",52382,"The Bruery",16866,"Belgian Strong Pale Ale",8.5,3.5,3.7,4.3,3.9,3.7,5,"Belgian"
"Mischief Gone Wild",67471,"The Bruery",16866,"Belgian Strong Pale Ale",8.5,3.68867924528302,3.82075471698113,4.07547169811321,3.67924528301887,3.62264150943396,53,"Belgian"
"Mischief Night Pumpkin Ale",45605,"Stewart's Brewing Co.",1754,"Pumpkin Ale",5.5,4.08333333333333,3.91666666666667,3.91666666666667,3.91666666666667,4.33333333333333,6,"Other"
"Mischief, Double Dry-Hopped",56932,"The Bruery",16866,"Belgian Strong Pale Ale",8.5,3.8,4.6,4.4,3.8,3.9,5,"Belgian"
"Misery",20392,"DuClaw Brewing Company",1924,"Wheatwine",10,3.86363636363636,3.95454545454545,3.81818181818182,3.90909090909091,3.97727272727273,22,"Wheat Beer"
"Misery Bay IPA",39879,"Erie Brewing Co.",754,"American IPA",6.5,3.57089552238806,3.36567164179104,3.75373134328358,3.5410447761194,3.44029850746269,134,"IPA"
"Misfit Red",13081,"DuClaw Brewing Company",1924,"American Amber / Red Ale",5.1,3.80434782608696,3.43478260869565,3.82608695652174,3.73913043478261,3.69565217391304,23,"Other"
"Mishawaka Kolsch",6698,"Mishawaka Brewing Company",1933,"Kölsch",4.6,3.09090909090909,2.59090909090909,3.04545454545455,3,2.77272727272727,11,"Other"
"Miss Liberty Lager",16759,"Liberty Steakhouse & Brewery",4928,"American Adjunct Lager",NA,3.05555555555556,2.61111111111111,3.05555555555556,3,2.94444444444444,9,"Lager"
"Miss Spelt",50478,"Deschutes Brewery",63,"Hefeweizen",5.3,4.15384615384615,3.88461538461538,3.88461538461538,4,3.84615384615385,13,"Wheat Beer"
"Missiletow Ale",14675,"Bushwakker Brewing Company",4375,"Winter Warmer",8,3.83333333333333,3.41666666666667,3.83333333333333,3.91666666666667,3.75,6,"Other"
"Missing Elf",54908,"Rinkuškiai Alaus Darykloje",12224,"Doppelbock",9.5,2.84782608695652,2.89130434782609,2.8695652173913,2.95652173913043,2.76086956521739,23,"Other"
"Mission Amber",49451,"Mission Brewery",16393,"Altbier",5,3.47058823529412,3.58823529411765,3.73529411764706,3.41176470588235,3.58823529411765,17,"Other"
"Mission Blonde",41938,"Mission Brewery",16393,"American Blonde Ale",5,3.5,3.42857142857143,3.66666666666667,3.57142857142857,3.52380952380952,21,"Other"
"Mission Hefeweizen",41263,"Mission Brewery",16393,"Hefeweizen",5,3.44318181818182,3.42045454545455,3.22727272727273,3.35227272727273,3.42045454545455,44,"Wheat Beer"
"Mission IPA",39477,"Mission Brewery",16393,"American IPA",6.8,3.68932038834951,3.6747572815534,3.8252427184466,3.68932038834951,3.66504854368932,103,"IPA"
"Mission St. Anniversary Ale 2011",67292,"Steinhaus Brewing Co.",562,"American Strong Ale",8.5,3.94871794871795,3.88461538461538,3.93589743589744,3.75641025641026,3.96153846153846,39,"Other"
"Mission St. Blonde Ale",43074,"Steinhaus Brewing Co.",562,"American Blonde Ale",4.4,3.55454545454545,3.17272727272727,3.48181818181818,3.35454545454545,3.32727272727273,55,"Other"
"Mission St. Brown Ale",59220,"Steinhaus Brewing Co.",562,"American Brown Ale",5.7,3.66304347826087,3.375,3.70108695652174,3.43478260869565,3.51630434782609,92,"Other"
"Mission St. Hefeweizen",59119,"Steinhaus Brewing Co.",562,"Hefeweizen",4.7,3.77083333333333,3.63888888888889,3.56944444444444,3.61805555555556,3.61805555555556,72,"Wheat Beer"
"Mission St. India Pale Ale",46896,"Steinhaus Brewing Co.",562,"American IPA",6.1,3.88513513513514,3.73310810810811,3.75675675675676,3.65540540540541,3.72297297297297,148,"IPA"
"Mission St. Pale Ale",15286,"Steinhaus Brewing Co.",562,"American Pale Ale (APA)",4.6,3.8029197080292,3.64598540145985,3.48540145985401,3.46715328467153,3.56569343065693,137,"Pale Ale"
"Mission Trail Ale",73253,"Ranger Creek Brewing & Distilling",23672,"Kölsch",NA,3.75,3.66666666666667,3.91666666666667,4,3.66666666666667,6,"Other"
"Missouri Brown Dark Ale",7497,"Trailhead Brewing Company",582,"American Brown Ale",NA,3.8,3.325,3.65,3.6,3.6,20,"Other"
"Misspent Youth",55791,"Moonlight Brewing Company",763,"American Pale Ale (APA)",5.4,3.75,3.8,3.95,3.8,3.65,10,"Pale Ale"
"Mistletoe Bliss",40096,"Lazy Boy Brewing",14577,"Winter Warmer",7.8,3.66666666666667,3.60416666666667,3.8125,3.625,3.58333333333333,24,"Other"
"Misty Law",23530,"Kelburn Brewing Company",3410,"English Pale Ale",4,3.71428571428571,3.35714285714286,3.57142857142857,3.42857142857143,3.35714285714286,7,"Pale Ale"
"Misty Mountain IPA",16516,"Fitger's Brewhouse",1169,"American IPA",7.5,4.0625,3.875,4.25,4.0625,4.1875,8,"IPA"
"Mitchell's Extra Special Bitter",7967,"Spinnakers Gastro Brewpub & Guesthouse",3447,"Extra Special / Strong Bitter (ESB)",5.2,4.25,3.88888888888889,4.11111111111111,3.77777777777778,4.13888888888889,18,"Other"
"Mjød",12001,"Valkyrie Brewing",683,"Braggot",NA,3.63157894736842,3.81578947368421,3.81578947368421,3.5,3.68421052631579,19,"Other"
"ML209",69199,"Four Peaks Brewing Company",2171,"American Malt Liquor",8.2,3.8,3.6,3.6,3.9,3.7,5,"Other"
"MN Harvest Ale",26498,"Minneapolis Town Hall Brewery",1177,"Fruit / Vegetable Beer",4.8,3.85714285714286,3.78571428571429,4.07142857142857,3.64285714285714,3.85714285714286,7,"Other"
"MN Tan",50635,"Lift Bridge Brewery",18563,"Tripel",8.5,3.70967741935484,3.66129032258065,3.48387096774194,3.62903225806452,3.7258064516129,31,"Belgian"
"Mo' Betta Bretta",18201,"Port Brewing Company / Pizza Port",5318,"American Wild Ale",6.3,4.61111111111111,4.5,4.36111111111111,4.27777777777778,4.66666666666667,18,"Other"
"Moa 5 Hop - Winter Ale",40486,"Moa Brewing Company",15922,"American Pale Ale (APA)",5.5,3.33333333333333,3.5,3.61111111111111,3.05555555555556,3.38888888888889,9,"Pale Ale"
"Moa 5 Hop Ale",61123,"Moa Brewing Company",15922,"English India Pale Ale (IPA)",6.2,3.73076923076923,3.88461538461538,3.92307692307692,3.61538461538462,3.65384615384615,13,"IPA"
"Moa Blanc",36087,"Moa Brewing Company",15922,"Witbier",5.5,3.75,3.44230769230769,3.82692307692308,3.59615384615385,3.5,26,"Other"
"Moa Harvest",39717,"Moa Brewing Company",15922,"Fruit / Vegetable Beer",5.5,3.71428571428571,3.64285714285714,3.71428571428571,3.57142857142857,3.57142857142857,7,"Other"
"Moa Noir",36001,"Moa Brewing Company",15922,"Euro Dark Lager",5.5,3.90322580645161,3.64516129032258,3.98387096774194,3.74193548387097,3.75806451612903,31,"Lager"
"Moa Original",36002,"Moa Brewing Company",15922,"German Pilsener",5.5,3.89285714285714,3.64285714285714,3.91071428571429,3.69642857142857,3.71428571428571,28,"Pilsner"
"Moa St Josephs Tripel",44599,"Moa Brewing Company",15922,"Tripel",9.5,3.92307692307692,3.82692307692308,4.11538461538461,3.94230769230769,3.94230769230769,26,"Belgian"
"Moat Barleywine",70637,"Moat Mountain Smoke House & Brewing Co.",451,"American Barleywine",NA,3.16666666666667,3.08333333333333,3.91666666666667,3.58333333333333,3.08333333333333,6,"Other"
"Moat Blueberry Ale",19902,"Moat Mountain Smoke House & Brewing Co.",451,"Fruit / Vegetable Beer",4.5,3.3,3.9,3.4,3.3,3.4,5,"Other"
"Moat Brown",6481,"Moat Mountain Smoke House & Brewing Co.",451,"English Brown Ale",5.5,4.26923076923077,3.96153846153846,4.11538461538461,4.11538461538461,4.26923076923077,13,"Other"
"Moat Czech Pilsner",33292,"Moat Mountain Smoke House & Brewing Co.",451,"Czech Pilsener",NA,4.125,3.6875,4,3.875,3.75,8,"Pilsner"
"Moat Dunkel Weizen",37880,"Moat Mountain Smoke House & Brewing Co.",451,"Dunkelweizen",5.7,3.7,3.7,3.5,3.6,3.7,5,"Wheat Beer"
"Moat Golden Dog Pilsner",8538,"Moat Mountain Smoke House & Brewing Co.",451,"German Pilsener",NA,3.83333333333333,3.41666666666667,3.58333333333333,3.75,3.75,6,"Pilsner"
"Moat Hoffman Weiss",2676,"Moat Mountain Smoke House & Brewing Co.",451,"Hefeweizen",NA,4.125,4,3.975,4.05,4.025,20,"Wheat Beer"
"Moat I.P.A.",37879,"Moat Mountain Smoke House & Brewing Co.",451,"English India Pale Ale (IPA)",7,3.8,3.8,4.1,4,3.8,5,"IPA"
"Moat Imperial Stout",41495,"Moat Mountain Smoke House & Brewing Co.",451,"Russian Imperial Stout",9,3.73913043478261,3.58695652173913,4.19565217391304,3.58695652173913,3.47826086956522,23,"Stout"
"Moat Lager",8539,"Moat Mountain Smoke House & Brewing Co.",451,"Vienna Lager",5.5,3.9,3.6,4,3.9,4,5,"Lager"
"Moat Maibock",11201,"Moat Mountain Smoke House & Brewing Co.",451,"Maibock / Helles Bock",8,3.91666666666667,3.91666666666667,3.58333333333333,3.75,4,6,"Other"
"Moat Octoberfest / Märzen",11200,"Moat Mountain Smoke House & Brewing Co.",451,"Märzen / Oktoberfest",7,4.15384615384615,3.73076923076923,3.76923076923077,4.07692307692308,4,13,"Other"
"Moat Pale Ale",37881,"Moat Mountain Smoke House & Brewing Co.",451,"American Pale Ale (APA)",5.6,3.90625,3.76041666666667,3.97916666666667,3.82291666666667,3.80208333333333,48,"Pale Ale"
"Moat Smoke House Porter",8540,"Moat Mountain Smoke House & Brewing Co.",451,"American Porter",NA,3.83333333333333,3.94444444444444,4.05555555555556,3.88888888888889,3.83333333333333,9,"Porter"
"Moat Stout",6482,"Moat Mountain Smoke House & Brewing Co.",451,"Foreign / Export Stout",5.8,4.13636363636364,3.86363636363636,4.09090909090909,3.88636363636364,4.04545454545455,22,"Stout"
"Moaten",51524,"Two Brothers Brewing Company",689,"Flanders Red Ale",6,3.23684210526316,3.21052631578947,3.56315789473684,3.27894736842105,3.06315789473684,95,"Other"
"Moby D",51828,"Buzzards Bay Brewing",52,"American Pale Ale (APA)",5,3.90909090909091,3.54545454545455,4.13636363636364,3.63636363636364,3.68181818181818,11,"Pale Ale"
"Mocha Death",50908,"Iron Horse Brewery",11212,"American Double / Imperial Stout",7,3.72727272727273,3.93181818181818,3.79545454545455,3.65909090909091,3.86363636363636,22,"Stout"
"Mocha Java Double Brown",31108,"Minneapolis Town Hall Brewery",1177,"American Brown Ale",5.4,4.23076923076923,4.34615384615385,4.11538461538461,4.03846153846154,4.46153846153846,13,"Other"
"Mocha Porter",67724,"Harmon Restaurant & Brewery",1386,"American Porter",NA,3.90069018404908,3.8385736196319,4.04486196319018,3.78949386503067,3.92561349693252,1304,"Porter"
"Modelo Especial",1321,"Grupo Modelo S.A. de C.V.",75,"American Adjunct Lager",4.4,3.20720720720721,2.62612612612613,2.91216216216216,2.92004504504505,2.90653153153153,444,"Lager"
"Modelo Light",11554,"Grupo Modelo S.A. de C.V.",75,"Light Lager",4,2.94117647058824,2.58823529411765,2.47058823529412,2.44117647058824,2.5,17,"Lager"
"Modus Hoperandi",48243,"Ska Brewing Co.",923,"American IPA",6.8,4.11559633027523,4.09633027522936,4.10275229357798,3.98807339449541,4.08073394495413,545,"IPA"
"Moe's Backroom Pale Ale",36747,"City Brewing Company, LLC",782,"American Pale Ale (APA)",5.7,3.20481927710843,2.99397590361446,3.37951807228916,3.13253012048193,2.93975903614458,83,"Pale Ale"
"Moe's Bender",58120,"Surly Brewing Company",13014,"American Brown Ale",5.52,4.27142857142857,4.38571428571429,4.15714285714286,4.18571428571429,4.44285714285714,35,"Other"
"Moeder Overste",7353,"Brasserie Lefèbvre SA",149,"Tripel",8,3.78125,3.71875,4.03125,3.875,3.65625,16,"Belgian"
"Mogli",60990,"Caldera Brewing Company",1075,"American Porter",8.5,4.5,4.5,4.25,4.3,4.5,10,"Porter"
"Mogul 2007 (JLS Release #32)",43276,"Rogue Ales",132,"American Strong Ale",NA,4.03333333333333,3.66666666666667,4.06666666666667,3.8,4,15,"Other"
"Mogul Madness (JLS Release #2)",1605,"Rogue Ales",132,"American Strong Ale",6.25,4,3.97169811320755,3.97169811320755,4,4.10377358490566,53,"Other"
"Mogul Madness Ale",54234,"Rogue Ales",132,"Winter Warmer",6.6,3.7695652173913,3.74347826086957,4.01739130434783,3.76086956521739,3.75652173913043,115,"Other"
"Mohawk Barley Wine",58327,"Mohawk Brewing Company",19573,"English Barleywine",10.5,3.4,3,3.6,3.5,3.3,5,"Other"
"Mohawk Blizzard Imperial Porter",61884,"Mohawk Brewing Company",19573,"American Double / Imperial Stout",9.7,4.7,4.6,4.1,4.2,4.6,5,"Stout"
"Mohawk Extra India Pale Ale",56012,"Mohawk Brewing Company",19573,"American Double / Imperial IPA",7.5,3.6,3.6,3.9,3.7,3.6,5,"IPA"
"Mohawk Rye IPA",55441,"Mohawk Brewing Company",19573,"American IPA",7.5,3.8,3.9,4.1,3.6,4,5,"IPA"
"Moinette Blond",1713,"Brasserie Dupont sprl",637,"Belgian Strong Pale Ale",8.5,4.09523809523809,4.1007326007326,4.26190476190476,4.1025641025641,4.18131868131868,273,"Belgian"
"Moinette Brune",1714,"Brasserie Dupont sprl",637,"Belgian Strong Dark Ale",8.5,3.84666666666667,3.91666666666667,3.93666666666667,3.81333333333333,3.85666666666667,150,"Belgian"
"Mojave Gold",12456,"Indian Wells Brewing Company",619,"Czech Pilsener",4.4,2.64705882352941,2.5,2.73529411764706,2.67647058823529,2.5,17,"Pilsner"
"Mojave Red",9963,"Indian Wells Brewing Company",619,"American Amber / Red Lager",NA,2.79310344827586,2.82758620689655,3.17241379310345,2.82758620689655,2.70689655172414,29,"Lager"
"Mojo Ale",13217,"Siletz Brewing And Public House",1453,"American Strong Ale",6.3,3.79166666666667,3.75,3.875,3.66666666666667,3.91666666666667,12,"Other"
